0	1.545	1	2.10E+10	0
0	2.486	1	1.70E+10	0
0	1.789	1	3.50E+10	0
0	3.155	1	2.00E+10	0
0	4.873	1	1.40E+11	0
0	2.754	1	7.00E+10	0
0	1.074	1	1.40E+10	0
0	1.323	1	1.10E+10	0
0	1.605	1	2.50E+10	0
0	1.826	1	2.90E+10	0
0	2.165	1	3.30E+10	0
0	3.12	1	4.90E+10	0
0	1.675	1	2.50E+10	0
0	2.003	1	2.20E+10	0
0	1.169	1	8.60E+09	0
0	2.544	1	9.30E+10	0
0	2.389	1	3.20E+10	0
0	1.099	1	1.20E+10	0
0	3.296	1	8.50E+10	0
0	1.614	1	1.90E+10	0
0	4.319	1	1.70E+11	0
0	2.12	1	3.40E+10	0
0	2.602	1	5.50E+10	0
0	3.79	1	5.40E+10	0
0	2.194	1	3.10E+10	0
0	2.964	1	7.40E+10	0
0	2.047	1	1.40E+10	0
0	2.193	1	2.80E+10	0
0	2.719	1	6.30E+10	0
0	2.191	1	1.80E+10	0
0	4.055	1	1.30E+11	0
0	2.8	1	6.90E+10	0
0	2.789	1	5.80E+10	0
0	4.015	1	1.20E+11	0
0	3.286	1	1.10E+11	0
0	2.221	1	2.00E+10	0
0	1.885	1	1.60E+10	0
0	3.069	1	6.10E+10	0
0	2.207	1	2.20E+10	0
0	3.63	1	8.10E+10	0
0	2.942	1	4.80E+10	0
0	2.487	1	4.10E+10	0
0	2.553	1	9.60E+09	0
0	3.858	1	1.70E+11	0
0	2.729	1	3.20E+10	0
0	2.15	1	2.40E+10	0
0	2.453	1	3.70E+10	0
0	2.866	1	2.70E+10	0
0	3.175	1	5.10E+10	0
0	3.836	1	9.80E+10	0
0	2.054	1	3.00E+10	0
0	2.257	1	2.60E+10	0
0	1.989	1	3.10E+10	0
0	2.257	1	1.30E+10	0
0	2.389	1	3.90E+10	0
0	2.266	1	1.80E+10	0
0	3.215	1	5.60E+10	0
0	3.415	1	8.10E+10	0
0	2.825	1	4.60E+10	0
0	3.123	1	5.90E+10	0
0	4.167	1	8.30E+10	0
0	3.07	1	3.50E+10	0
0	3.148	1	4.70E+10	0
0	3.938	1	1.10E+11	0
0	4.177	1	1.00E+11	0
0	3.207	1	4.10E+10	0
0	2.654	1	4.80E+10	0
0	3.414	1	5.90E+10	0
0	3.461	1	6.00E+10	0
0	3.458	1	6.00E+10	0
0	3.79	1	1.20E+11	0
0	2.8	1	4.20E+10	0
0	2.628	1	3.50E+10	0
0	2.95	1	4.60E+10	0
0	4.127	1	1.10E+11	0
0	4.225	1	5.20E+10	0
0	3.263	1	7.40E+10	0
0	3.784	1	6.90E+10	0
0	2.333	1	1.10E+10	0
0	4.12	1	2.00E+11	0
0	3.467	1	8.60E+10	0
0	2.48	1	5.80E+10	0
0	4.842	1	1.40E+11	0
0	3.039	1	5.90E+10	0
0	4.237	1	8.50E+10	0
0	3.412	1	4.20E+10	0
0	5.376	1	1.10E+11	0
0	3.831	1	8.50E+10	0
0	2.931	1	3.70E+10	0
0	5.5	1	1.90E+11	0
0	3.874	1	7.00E+10	0
0	3.221	1	2.30E+10	0
0	3.25	1	4.20E+10	0
0	3.69	1	5.10E+10	0
0	4.203	1	5.50E+10	0
0	4.027	1	6.50E+10	0
0	3.853	1	8.30E+10	0
0	4.943	1	9.60E+10	0
0	4.946	1	1.30E+11	0
0	3.141	1	5.40E+10	0
0	2.749	1	4.10E+10	0
0	2.126	1	1.40E+10	0
0	2.207	1	1.80E+10	0
0	2.962	1	4.20E+10	0
0	7.334	1	1.70E+11	0
0	4.581	1	1.20E+11	0
0	3.008	1	4.70E+10	0
0	2.797	1	2.70E+10	0
0	2.085	1	1.60E+10	0
0	2.053	1	3.00E+10	0
0	4.065	1	7.60E+10	0
0	2.719	1	2.90E+10	0
0	3.236	1	3.90E+10	0
0	2.136	1	2.20E+10	0
0	1.904	1	2.10E+10	0
0	3.316	1	6.70E+10	0
0	2.749	1	3.80E+10	0
0	4.711	1	8.70E+10	0
0	2.609	1	3.00E+10	0
0	2.503	1	1.20E+10	0
0	4.142	1	4.80E+10	0
0	3.705	1	3.80E+10	0
0	6.568	1	1.30E+11	0
0	2.979	1	2.30E+10	0
0	3.192	1	3.50E+10	0
0	3.059	1	3.10E+10	0
0	4.546	1	1.00E+11	0
0	5.179	1	9.30E+10	0
0	3.955	1	9.10E+10	0
0	4.164	1	6.80E+10	0
0	4.23	1	7.00E+10	0
0	4.591	1	7.70E+10	0
0	2.799	1	4.60E+10	0
0	1.795	1	1.50E+10	0
0	5.048	1	1.20E+11	0
0	3.091	1	3.90E+10	0
0	5.676	1	1.90E+11	0
0	3.495	1	3.20E+10	0
0	3.777	1	6.00E+10	0
0	3.863	1	6.90E+10	0
0	4.611	1	1.30E+11	0
0	2.592	1	2.50E+10	0
0	4.436	1	7.40E+10	0
0	3.076	1	3.60E+10	0
0	2.375	1	2.00E+10	0
0	2.434	1	2.10E+10	0
0	3.355	1	4.50E+10	0
0	5.429	1	1.20E+11	0
0	4.464	1	8.40E+10	0
0	4.483	1	7.80E+10	0
0	3.689	1	5.80E+10	0
0	3.649	1	6.00E+10	0
0	2.275	1	1.70E+10	0
0	2.591	1	2.80E+10	0
0	3.446	1	5.40E+10	0
0	2.748	1	3.90E+10	0
8.77	1.573	0.162	2.30E+10	2.10E+10
7.817	1.08	0.09	2.00E+10	6.00E+10
6.607	2.311	0.434	4.90E+10	5.90E+10
6.49	0.872	0.099	7.20E+09	3.30E+10
6.343	0.781	0.1	1.40E+10	6.00E+10
6.309	1.135	0.183	2.60E+10	3.60E+10
6.306	1.79	0.323	3.70E+10	5.50E+10
6.294	0.905	0.21	1.10E+10	3.80E+10
6.26	1.224	0.135	2.20E+10	1.10E+11
6.245	0.779	0.135	2.20E+10	6.70E+10
6.194	0.839	0.207	1.40E+10	2.30E+10
6.117	1.714	0.35	7.30E+10	1.20E+11
6.043	1.051	0.218	3.90E+10	6.80E+10
6.043	0.598	0.175	1.20E+10	3.50E+10
6.04	0.639	0.05	4.30E+09	4.70E+10
6.039	2.095	0.428	2.30E+10	2.60E+10
5.979	1.315	0.239	2.70E+10	8.10E+10
5.955	0.748	0	3.60E+09	1.30E+10
5.926	0.982	0.068	3.20E+09	3.20E+10
5.923	1.776	0.582	6.60E+10	1.00E+10
5.848	0.865	0.161	1.50E+10	5.10E+10
5.785	1.741	0.65	6.30E+10	3.90E+10
5.736	0.949	0.132	1.10E+10	6.70E+10
5.561	0.813	0.053	1.30E+10	5.20E+10
5.549	0.996	0.203	3.30E+10	1.60E+10
5.534	0.79	0.07	5.90E+09	3.30E+10
5.528	0.845	0.064	2.50E+09	2.60E+10
5.467	0.549	0.03	8.30E+08	1.90E+10
5.41	0.998	0.088	3.00E+09	2.00E+10
5.353	1.694	0.522	4.20E+10	1.90E+10
5.322	1.133	0.355	2.40E+10	3.20E+10
5.288	0.665	0.068	5.90E+09	2.30E+10
5.281	1.252	0.399	4.80E+10	9.60E+09
5.254	0.776	0.172	1.00E+10	1.60E+10
5.221	1.429	0.195	7.30E+10	1.40E+11
5.22	1.425	0.387	1.90E+10	1.50E+10
5.205	0.98	0.072	8.50E+09	5.10E+10
5.199	1.528	0.212	1.80E+10	2.40E+10
5.186	0.978	0.11	4.50E+09	2.10E+10
5.179	1.825	0.414	1.00E+11	9.60E+10
5.177	0.616	0.057	4.00E+09	2.70E+10
5.105	0.599	0.092	2.20E+09	2.00E+10
5.075	0.836	0.073	2.00E+10	6.10E+10
5.072	1.096	0.326	3.80E+10	1.50E+10
5.058	1.28	0.387	5.30E+10	5.10E+10
5.049	0.993	0.127	1.30E+10	4.80E+10
5.039	0.931	0.129	1.60E+10	5.00E+10
5.032	0.756	0.042	8.10E+09	3.20E+10
5.026	0.548	0.081	5.20E+09	2.90E+10
4.995	0.664	0.143	5.20E+09	2.60E+10
4.966	1.123	0.251	1.10E+10	2.70E+10
4.957	3.077	0.707	7.90E+10	5.90E+10
4.951	0.848	0.083	8.80E+09	4.30E+10
4.931	0.683	0.062	4.00E+09	2.50E+10
4.81	2.017	0.378	7.70E+10	9.70E+10
4.79	0.681	0.038	4.90E+09	2.30E+10
4.786	1.304	0.23	1.30E+10	1.40E+10
4.749	1.649	0.483	6.30E+10	6.10E+10
4.723	0.928	0.064	1.20E+10	2.70E+10
4.721	0.667	0.089	6.80E+09	5.10E+10
4.687	0.674	0.073	2.80E+09	2.20E+10
4.678	0.73	0.108	1.00E+10	2.40E+10
4.659	0.869	0.075	4.80E+09	1.20E+10
4.629	0.762	0.113	6.80E+09	2.50E+10
4.628	0.667	0.066	5.00E+09	2.30E+10
4.578	1.073	0.257	3.10E+10	3.90E+10
4.573	1.07	0.272	1.50E+10	2.00E+10
4.557	0.962	0.228	1.90E+10	4.90E+10
4.553	0.846	0.178	1.00E+10	4.20E+10
4.545	0.921	0.096	4.60E+09	3.80E+10
4.519	1.04	0.127	9.20E+09	2.80E+10
4.482	0.662	0.387	8.50E+09	6.70E+09
4.447	0.792	0.15	1.20E+10	3.30E+10
4.408	0.747	0.054	4.00E+09	2.30E+10
4.384	0.98	0.111	3.80E+09	1.40E+10
4.379	0.715	0.079	7.70E+09	5.50E+10
4.377	1.371	0.351	3.50E+10	3.10E+10
4.358	1.08	0.237	1.40E+10	2.40E+10
4.316	0.416	0.023	2.00E+09	8.00E+09
4.314	1.7	0.553	1.30E+11	3.70E+10
4.308	0.975	0.251	2.10E+10	3.20E+10
4.303	1.113	0.135	6.20E+09	3.70E+10
4.241	1.137	0.142	2.10E+10	2.60E+10
4.239	0.634	0.019	2.90E+08	1.70E+10
4.235	0.575	0.029	6.70E+09	1.30E+10
4.23	0.904	0.128	8.10E+09	3.40E+10
4.194	0.863	0.082	6.30E+09	1.20E+10
4.189	1.662	0.625	2.70E+10	9.40E+09
4.189	1.007	0.441	3.80E+10	3.70E+10
4.189	0.997	0.19	1.20E+10	2.90E+10
4.175	1.288	0.572	2.00E+10	4.30E+10
4.172	0.518	0.033	2.50E+09	2.90E+10
4.161	0.929	0.082	4.40E+09	1.80E+10
4.149	0.643	0.073	1.20E+10	3.50E+10
4.149	1.074	0.192	1.20E+10	3.90E+10
4.137	1.874	0.565	2.20E+10	9.60E+09
4.13	1.097	0.154	9.90E+09	2.70E+10
4.098	1.215	0.121	2.70E+10	5.90E+10
4.073	0.722	0.118	1.20E+10	3.20E+10
4.068	0.485	0.018	1.70E+08	9.20E+09
4.056	0.773	0.122	7.10E+09	1.80E+10
4.047	1.193	0.259	2.40E+10	2.90E+10
4.041	1.311	0.308	2.60E+10	3.60E+10
4.017	1.245	0.483	2.70E+10	2.20E+10
4.017	1.299	0.499	4.20E+10	3.30E+10
4.014	1.019	0.27	1.60E+10	2.30E+10
3.992	0.788	0.097	4.70E+09	3.20E+10
3.987	0.681	0.091	1.30E+10	3.50E+10
3.978	0.839	0.085	9.70E+09	2.70E+10
3.974	0.647	0.149	5.90E+09	2.40E+10
3.968	1.412	0.736	5.00E+10	1.10E+10
3.965	1.336	0.458	3.20E+10	2.70E+10
3.942	0.594	0.066	3.00E+09	1.70E+10
3.939	0	0	0	8.70E+09
3.931	1.16	0.385	1.30E+10	2.20E+10
3.929	1.351	0.346	3.70E+10	6.40E+10
3.918	1.271	0.276	4.10E+10	3.60E+10
3.914	0.927	0.101	6.60E+09	3.20E+10
3.913	0.458	0.023	1.80E+10	2.40E+10
3.912	0.757	0.042	4.10E+09	5.30E+10
3.91	2.112	0	2.30E+10	2.40E+10
3.91	0	0	0	1.70E+10
3.898	0.932	0.092	4.70E+09	3.00E+10
3.893	0.813	0.063	3.80E+09	1.60E+10
3.873	1.329	0.074	3.30E+09	1.90E+10
3.873	1.057	0.165	6.20E+09	3.50E+10
3.856	1.196	0.557	2.30E+10	1.50E+10
3.856	0.906	0.422	3.40E+10	1.90E+10
3.855	0.721	0.093	8.10E+09	1.30E+10
3.854	1.956	0.643	1.20E+11	2.60E+10
3.843	0.91	0.146	7.80E+09	1.90E+10
3.831	0.899	0.101	4.90E+09	2.60E+10
3.83	0.682	0.033	1.80E+09	2.90E+10
3.808	0.838	0.232	2.00E+10	1.50E+10
3.782	0.804	0.328	1.20E+10	3.40E+10
3.776	0.789	0.117	8.00E+09	1.20E+10
3.754	1.283	0.382	2.50E+10	2.70E+10
3.749	1.108	0.159	1.60E+10	2.50E+10
3.748	1.136	0.271	5.30E+10	1.10E+11
3.746	1.104	0.366	1.60E+10	3.30E+10
3.742	0.629	0.044	7.20E+08	7.70E+09
3.74	1.777	0.752	2.40E+10	1.20E+10
3.735	0.657	0.087	2.90E+09	1.80E+10
3.728	1.163	0.28	1.80E+10	2.90E+10
3.722	0.808	0.109	2.10E+09	1.10E+10
3.722	1.671	0.529	3.70E+10	5.70E+10
3.712	0.701	0.223	6.50E+09	1.70E+10
3.706	1.386	0.44	6.10E+10	5.00E+10
3.7	1.132	0.263	1.70E+10	7.40E+10
3.688	0.832	0.036	2.90E+10	3.00E+10
3.683	0.423	0.039	3.90E+08	1.20E+10
3.68	0.716	0.052	1.50E+09	8.10E+09
3.677	0.918	0.35	1.20E+10	1.50E+10
3.676	0.39	0.028	5.70E+08	8.50E+09
3.675	0.675	0.052	2.80E+09	3.90E+10
3.675	0.388	0.024	5.50E+08	1.10E+10
3.658	2.358	0.63	5.00E+10	2.40E+10
3.658	0.655	0.135	9.10E+09	3.00E+10
3.655	1.361	0.493	2.50E+10	8.00E+09
3.647	3.009	0.762	9.20E+10	2.60E+10
3.645	1.792	0.452	3.40E+10	3.90E+10
3.633	0.413	0.029	6.50E+08	1.40E+10
3.63	0.461	0.051	4.50E+09	1.90E+10
3.623	1.766	0.321	1.10E+10	1.50E+10
3.619	0.971	0.208	1.90E+10	4.40E+10
3.616	1.151	0.154	1.40E+10	4.10E+10
3.614	0.901	0.138	3.80E+09	2.10E+10
3.614	0.693	0.098	7.10E+09	2.30E+10
3.608	1.214	0.182	9.30E+09	3.20E+10
3.607	0.429	0.027	2.10E+09	1.60E+10
3.602	0.668	0.051	6.40E+09	2.10E+10
3.599	2.148	0.742	1.90E+10	8.10E+09
3.583	1.003	0.525	7.90E+09	1.90E+10
3.577	0.585	0.043	2.70E+09	4.20E+10
3.571	0.461	0.036	1.20E+09	2.00E+10
3.566	1.547	0.251	1.60E+10	1.90E+10
3.546	0.865	0.162	2.20E+10	2.80E+10
3.538	0.803	0.017	6.30E+09	1.80E+10
3.536	0.864	0.115	1.00E+10	2.00E+10
3.532	1.181	0.142	2.10E+10	3.10E+10
3.532	1.076	0.252	2.30E+10	3.20E+10
3.531	1.27	0.242	2.90E+10	3.00E+10
3.523	1.041	0.286	1.80E+10	7.30E+09
3.522	1.709	0.563	4.70E+10	2.10E+10
3.52	1.561	0.507	5.00E+10	3.30E+10
3.514	0.639	0.059	5.30E+09	3.90E+10
3.507	1.201	0.53	4.00E+10	3.60E+10
3.477	0.731	0.172	5.40E+09	2.70E+10
3.471	0.903	0.053	5.70E+08	8.00E+09
3.448	1.883	0.729	4.80E+10	1.30E+10
3.446	0.714	0.176	1.20E+10	8.60E+09
3.445	0.974	0.163	1.30E+10	2.30E+10
3.44	0.77	0.081	5.00E+09	2.60E+10
3.437	1.925	0.504	6.60E+10	3.10E+10
3.434	0.643	0.079	1.00E+09	1.00E+10
3.431	1.216	0.554	8.90E+10	4.90E+10
3.424	0.626	0.065	1.10E+09	2.30E+10
3.419	0.404	0.036	8.40E+08	2.10E+10
3.41	0.838	0.212	2.10E+10	2.50E+10
3.401	1.057	0.461	2.90E+10	2.90E+10
3.396	1.495	0.359	4.80E+10	5.90E+10
3.395	0.782	0.069	1.40E+09	8.50E+09
3.385	0.633	0.104	2.40E+09	1.20E+10
3.381	0.894	0.303	3.80E+10	2.20E+10
3.378	1.413	0.189	1.30E+10	2.00E+10
3.371	0.883	0.162	6.20E+09	1.90E+10
3.371	1.226	0.431	1.50E+10	2.30E+10
3.366	0.88	0.086	1.10E+10	3.90E+10
3.36	0.757	0.265	1.20E+10	2.60E+10
3.36	1.123	0.325	1.10E+10	1.40E+10
3.352	1.027	0.215	2.40E+10	6.50E+10
3.35	0.503	0.037	7.40E+08	5.10E+09
3.335	0.836	0.406	7.50E+09	1.40E+10
3.332	0.77	0.066	5.60E+09	5.40E+10
3.329	0.777	0.217	2.30E+10	2.10E+10
3.328	1.268	0.351	3.40E+10	3.60E+10
3.319	0	0	0	2.10E+10
3.31	1.106	0.332	2.90E+10	3.00E+10
3.293	1.105	0.183	1.50E+09	4.00E+09
3.293	1.149	0.567	1.80E+10	9.30E+09
3.289	1.082	0.335	1.60E+10	4.60E+10
3.285	0.572	0.038	1.50E+09	3.00E+10
3.278	0.641	0.089	1.40E+09	7.70E+09
3.273	0.654	0.056	2.50E+09	1.30E+10
3.267	0.405	0.034	1.50E+09	2.00E+10
3.261	0.575	0.06	4.80E+09	1.90E+10
3.252	0.587	0.033	1.00E+09	6.10E+09
3.245	0.8	0.157	4.30E+09	1.90E+10
3.234	0.923	0.075	3.80E+09	3.20E+10
3.233	1.185	0.479	2.50E+10	2.60E+10
3.232	1.211	0.329	2.40E+10	3.80E+10
3.215	1.453	0.69	2.00E+10	1.00E+10
3.213	0.593	0.229	3.10E+10	1.90E+10
3.21	1.904	0.635	2.50E+10	3.90E+10
3.205	0.752	0.202	7.70E+09	1.80E+10
3.202	0.976	0.228	2.50E+10	5.10E+10
3.202	0.393	0.046	3.60E+08	1.10E+10
3.201	1.572	0.638	2.70E+10	1.60E+10
3.199	1.021	0.468	1.40E+10	1.10E+10
3.191	0.54	0.047	6.30E+08	7.70E+09
3.189	0.646	0.131	3.00E+09	1.30E+10
3.179	1.798	0.654	7.00E+10	4.20E+10
3.176	1.216	0.24	8.60E+09	1.30E+10
3.17	0.728	0.088	3.40E+09	2.20E+10
3.164	0.331	0.023	3.30E+08	1.20E+10
3.158	1.619	0.508	4.90E+10	4.50E+10
3.158	1.327	0.394	3.10E+10	2.00E+10
3.158	0.686	0.173	8.30E+09	2.70E+10
3.154	1.004	0.32	7.60E+09	1.30E+10
3.145	1.167	0.357	1.90E+10	9.10E+09
3.136	1.334	0.556	4.80E+10	2.80E+10
3.136	1.255	0.511	2.50E+10	2.30E+10
3.133	0.76	0.191	6.40E+09	2.30E+10
3.133	1.023	0.121	8.20E+09	1.90E+10
3.125	1.242	0.312	2.30E+10	5.40E+10
3.117	0.521	0.059	1.10E+09	9.80E+09
3.112	1.178	0.243	1.30E+10	2.80E+10
3.11	0.79	0.185	6.50E+09	2.30E+10
3.1	1.222	0.289	1.70E+10	1.20E+10
3.097	0.54	0.047	9.20E+08	5.60E+09
3.096	0.557	0.155	5.00E+09	1.60E+10
3.095	1.182	0.511	5.80E+10	5.20E+10
3.085	0.766	0.335	1.30E+10	2.50E+10
3.08	1.325	0.636	6.20E+10	1.20E+10
3.079	1.201	0.249	8.80E+09	3.10E+10
3.074	1.292	0.367	4.00E+10	3.10E+10
3.066	0.671	0.094	2.30E+09	1.80E+10
3.063	1.545	0.525	2.80E+10	2.80E+10
3.061	1.076	0.427	4.70E+10	2.20E+10
3.057	0.727	0.065	2.00E+09	1.50E+10
3.056	0.784	0.135	9.00E+09	1.40E+10
3.055	0.567	0.053	9.40E+08	1.00E+10
3.052	1.13	0.419	1.90E+10	2.20E+10
3.049	0.404	0.045	1.20E+09	7.30E+09
3.049	0.598	0.082	2.10E+09	6.70E+09
3.033	1.499	0.567	5.30E+10	2.70E+10
3.03	0.952	0.081	3.10E+09	9.40E+09
3.029	0.8	0.087	1.70E+10	1.10E+10
3.026	1.201	0.355	1.60E+10	2.10E+10
3.024	0.595	0.065	4.60E+08	6.30E+09
3.021	0.715	0.172	1.50E+10	2.80E+10
3.016	0.985	0.543	1.90E+10	3.80E+10
3.014	0.762	0.158	2.50E+10	2.70E+10
3.013	1.588	0.466	3.20E+10	3.40E+10
3	0.471	0.034	1.60E+09	1.00E+10
3	1.275	0.423	1.90E+10	1.80E+10
2.999	0.921	0.194	1.40E+10	3.30E+10
2.997	1.114	0.478	3.20E+10	3.30E+10
2.995	0.507	0.058	8.20E+08	9.80E+09
2.982	0.553	0.103	1.10E+09	9.10E+09
2.981	1.382	0.569	3.50E+10	2.00E+10
2.98	0.627	0.22	8.20E+09	1.20E+10
2.978	1.218	0.227	7.30E+09	3.50E+10
2.967	1.317	0.572	6.60E+10	8.20E+09
2.966	0.873	0.377	1.50E+10	3.10E+10
2.955	0.793	0.227	5.60E+09	1.90E+10
2.953	0.573	0.305	3.00E+09	1.40E+10
2.951	0.933	0.42	2.40E+10	1.50E+10
2.95	1.522	0.641	5.80E+10	2.00E+10
2.948	0.699	0.366	3.40E+10	2.70E+10
2.944	0.565	0.066	5.30E+08	4.60E+09
2.938	0.793	0.182	1.20E+10	5.10E+10
2.937	0.442	0.045	5.60E+08	9.80E+09
2.933	1.298	0.524	3.20E+10	1.20E+10
2.926	1.126	0.156	9.60E+09	2.40E+10
2.925	1.038	0.437	5.30E+10	5.10E+10
2.921	0.442	0.034	3.10E+08	8.30E+09
2.918	1.148	0.613	4.00E+10	2.10E+10
2.914	0.778	0.165	4.80E+09	1.50E+10
2.91	1.341	0.424	4.30E+10	5.00E+10
2.904	0.536	0.057	2.80E+09	2.40E+10
2.901	1.815	0.697	8.00E+10	5.10E+10
2.9	1.31	0.313	1.90E+10	2.40E+10
2.897	0.561	0.071	1.40E+09	8.50E+09
2.89	0.905	0.448	4.50E+10	2.10E+10
2.889	1.084	0.524	7.30E+10	2.20E+10
2.882	1.115	0.101	2.00E+10	1.40E+10
2.877	2.051	0.41	3.60E+10	3.30E+10
2.873	0.856	0.165	1.80E+10	7.90E+09
2.867	0.326	0.031	9.80E+08	7.50E+09
2.863	1.177	0.397	1.60E+10	6.50E+09
2.861	0.621	0.24	5.10E+09	1.00E+10
2.838	1.869	0.613	5.20E+10	2.50E+10
2.838	0.706	0.261	6.30E+09	1.00E+10
2.836	0.84	0.148	4.30E+09	1.00E+10
2.828	0.537	0.24	7.90E+09	5.40E+09
2.823	0.569	0.023	1.10E+09	2.10E+10
2.821	0.668	0.165	8.80E+09	3.50E+10
2.819	0	0	0	1.20E+10
2.804	0.323	0.026	2.40E+08	9.50E+09
2.799	0.786	0.096	3.60E+09	1.90E+10
2.796	0.708	0.258	1.10E+10	1.40E+10
2.795	0.517	0.084	1.10E+09	9.60E+09
2.789	0.952	0.413	6.40E+10	2.00E+10
2.787	2.57	0.757	5.90E+10	2.60E+10
2.782	0.771	0.106	4.10E+09	1.70E+10
2.779	0.621	0.077	5.50E+09	1.00E+10
2.778	0.799	0.475	2.50E+10	2.30E+10
2.776	1.142	0.32	1.30E+10	4.90E+10
2.77	1.557	0.58	4.70E+10	1.70E+10
2.765	0.427	0.05	8.20E+08	5.30E+09
2.765	0.828	0.106	8.20E+10	1.40E+10
2.764	0.763	0.089	2.00E+09	1.20E+10
2.761	0.297	0.026	1.70E+09	1.40E+10
2.752	0.63	0.222	9.80E+09	1.70E+10
2.751	0	0	0	1.50E+10
2.745	1.151	0.513	2.80E+10	2.00E+10
2.744	0.703	0.237	7.70E+09	1.80E+10
2.744	0.905	0.1	5.90E+09	1.30E+10
2.74	0.609	0.347	2.70E+09	5.60E+09
2.733	0.794	0.378	3.20E+10	1.50E+10
2.731	1.223	0.383	1.50E+10	3.00E+10
2.716	0.721	0.222	1.00E+10	2.60E+10
2.708	1.142	0.709	1.40E+10	7.50E+09
2.707	1.077	0.153	5.20E+09	1.80E+10
2.704	1.113	0.458	2.90E+10	4.00E+10
2.703	0.705	0.314	1.20E+10	1.80E+10
2.701	0.532	0.131	5.00E+09	1.10E+10
2.7	1.324	0.159	1.90E+09	3.90E+10
2.696	1.363	0.612	2.90E+10	2.30E+10
2.693	0.585	0.126	6.90E+09	1.30E+10
2.689	0.949	0.312	1.10E+10	1.90E+10
2.686	0.777	0.206	8.30E+09	1.90E+10
2.685	0.557	0.052	4.20E+08	1.10E+10
2.685	0.667	0.121	3.00E+09	1.10E+10
2.677	0.408	0.093	1.40E+09	1.70E+10
2.665	0.325	0.024	2.00E+08	1.00E+10
2.664	0.806	0.375	5.70E+09	1.30E+10
2.661	0.39	0.107	7.50E+08	7.20E+09
2.658	1.513	0.449	5.30E+10	1.00E+11
2.658	0.572	0.072	5.30E+09	9.40E+09
2.657	1.969	0.472	2.60E+10	2.20E+10
2.641	0.569	0.093	4.90E+09	1.10E+10
2.638	0.519	0.052	3.50E+08	1.20E+10
2.636	1.101	0.531	1.00E+10	1.80E+10
